STUDENT,SCHOOL,CITY,GROUP,SUBJECT,SCORE,STARTDATE,ENDDATE,DURATION,ACTIVITYID
6A8557C6,88764ACD,New York,61987CF2,Matemáticas,5.2,46:34.2,44:09.7,3436,217016
BBCD2375,88764ACD,New York,4F55D542,Español,7,35:17.6,45:41.7,3972,222392
84C32C88,AA4FA83F,Bogota,09B99CB0,Español,6.6,50:14.2,35:54.7,6310,219719
34939216,88764ACD,New York,0473C1B5,Matemáticas,6,26:35.4,48:28.2,4399,220313
0C169377,AA4FA83F,Bogota,EF42BB85,Español,7,43:59.5,04:25.8,4684,221010
B0674B1F,AA4FA83F,Bogota,09B99CB0,Matemáticas,8,38:52.7,00:53.1,7520,214702
A8ACAB38,64724FB2,San Juan,B7EF7B30,Matemáticas,3.4,42:50.6,24:17.0,2409,219155
7304B1BF,88764ACD,New York,F6F43129,Español,4.8,39:34.3,50:41.2,4216,222549
3AC152D1,AA4FA83F,Bogota,22A42343,Matemáticas,8.2,03:14.8,23:53.6,8189,215935
C9B72B16,AA4FA83F,Bogota,EF42BB85,Matemáticas,2.8,57:42.5,14:17.4,983,215467
32BB6780,64724FB2,San Juan,1066A680,Matemáticas,7,38:00.2,53:10.3,8063,222622
8B15062F,AA4FA83F,Bogota,09B99CB0,Español,7.8,10:28.3,05:24.6,5034,222935
24414456,AA4FA83F,Bogota,EF42BB85,Español,3.4,21:47.4,43:27.1,1289,228659
8CF292CF,AA4FA83F,Bogota,6F2C41C2,Español,6.4,56:37.8,09:29.7,4344,226153
ED7C5127,AA4FA83F,Bogota,22A42343,Matemáticas,6.8,04:33.8,26:05.6,4826,212749
AEDD7CB2,AA4FA83F,Bogota,09B99CB0,Español,4.6,10:53.8,17:25.9,359,223278
C9D741CD,88764ACD,New York,0473C1B5,Matemáticas,8.2,32:36.6,27:14.4,6699,219305
3CEE9E74,AA4FA83F,Bogota,22A42343,Matemáticas,7.4,49:15.7,16:13.2,6409,215548
B4A0ADA9,AA4FA83F,Bogota,09B99CB0,Español,9.4,14:52.1,31:59.5,4210,221953
43DDC589,AA4FA83F,Bogota,6F2C41C2,Matemáticas,7,54:45.4,29:17.8,5647,216195
1ADCFDE4,AA4FA83F,Bogota,6F2C41C2,Español,8.6,38:20.3,41:57.7,7197,216876
4588F99A,88764ACD,New York,F6F43129,Español,4.6,46:16.0,48:29.2,3620,222479
23611255,88764ACD,New York,3FE2CA85,Matemáticas,6.6,05:35.1,43:47.4,5842,216988
69BCEDF7,AA4FA83F,Bogota,EF42BB85,Español,8.2,30:41.5,53:36.1,4865,224194
8DE3592B,88764ACD,New York,7379CE0E,Matemáticas,8.6,27:49.1,10:46.0,9596,223083
6195866,AA4FA83F,Bogota,6F2C41C2,Matemáticas,6,15:53.1,52:20.5,5764,225693
BB8F91DB,88764ACD,New York,34146755,Matemáticas,6.4,09:53.1,12:12.9,7130,215339
62BE7BCD,88764ACD,New York,F6F43129,Español,3.2,19:53.5,45:24.3,1415,211674
D9943EE3,88764ACD,New York,D5461E0A,Español,7.6,43:15.1,18:09.9,2060,215655
8DE3592B,88764ACD,New York,7379CE0E,Español,8.2,33:02.5,21:56.1,4271,215840
4ED84FD1,88764ACD,New York,F6F43129,Español,6.6,58:51.0,56:01.8,3387,217682
97AB11FD,88764ACD,New York,0473C1B5,Matemáticas,8,11:58.4,21:56.7,4166,221599
C0882DBC,88764ACD,New York,B3CCC0BD,Español,6.2,15:20.0,36:18.1,4747,225246
F375290F,64724FB2,San Juan,231D39D9,Matemáticas,2.4,40:56.4,58:39.9,452,224314
B7D8BD94,AA4FA83F,Bogota,22A42343,Español,2.6,16:35.1,25:03.8,465,228452
C62CFDA5,AA4FA83F,Bogota,22A42343,Español,8.2,21:45.6,16:00.1,3222,221390
B7DC0320,AA4FA83F,Bogota,09B99CB0,Matemáticas,7.6,23:13.2,54:13.0,5301,214259
968F8AC9,64724FB2,San Juan,B7EF7B30,Español,7,41:54.8,27:46.1,2705,212828
8C8233CB,88764ACD,New York,7379CE0E,Matemáticas,6,31:49.9,04:00.7,5035,218082
7546A8F3,AA4FA83F,Bogota,6F2C41C2,Español,6,44:11.6,21:48.8,2233,223400
62BE7BCD,88764ACD,New York,F6F43129,Matemáticas,2.4,44:59.7,19:18.5,1592,211487
75072BE6,88764ACD,New York,0473C1B5,Matemáticas,9.2,46:36.4,26:58.8,13157,225012
D8608BBE,88764ACD,New York,0473C1B5,Matemáticas,2.6,43:16.8,09:41.8,1543,223053
6AE9EA56,AA4FA83F,Bogota,09B99CB0,Español,4.8,15:28.9,49:46.4,5604,224116
1027E36F,AA4FA83F,Bogota,EF42BB85,Español,8.4,10:14.3,57:26.8,6403,222720
1A37246A,88764ACD,New York,7379CE0E,Español,5.2,14:41.9,49:44.1,1155,225607
C46FDF8F,AA4FA83F,Bogota,EF42BB85,Matemáticas,4.2,48:29.4,48:42.7,6786,220322
7445B78D,AA4FA83F,Bogota,6F2C41C2,Matemáticas,5.2,14:41.2,42:16.3,8621,216896
6AE9EA56,AA4FA83F,Bogota,09B99CB0,Matemáticas,3.2,56:00.6,01:21.3,307,224379
4FF9B8BC,AA4FA83F,Bogota,09B99CB0,Matemáticas,8.2,49:28.4,00:49.5,3733,211926
30494ABB,88764ACD,New York,0473C1B5,Matemáticas,4,12:59.4,13:41.9,6814,218591
59E144B4,88764ACD,New York,D5461E0A,Español,6,43:50.0,07:31.1,4993,215095
C9D741CD,88764ACD,New York,0473C1B5,Español,2.8,35:31.2,38:27.2,156,219852
F4F7C045,AA4FA83F,Bogota,6F2C41C2,Español,8.8,54:40.9,27:23.4,4669,223536
2723F9B5,88764ACD,New York,3FE2CA85,Español,5,53:42.3,28:21.9,2004,216160
D6B3F4CE,AA4FA83F,Bogota,6F2C41C2,Español,3.2,14:26.6,07:10.1,1728,215068
C7CD49FB,88764ACD,New York,F6F43129,Español,7,05:04.5,57:37.1,3120,211874
FB173604,88764ACD,New York,0473C1B5,Matemáticas,3.2,21:06.6,34:03.4,3991,216484
BF6A956B,88764ACD,New York,61987CF2,Español,6.4,06:00.8,56:54.3,2607,220689
1ADCFDE4,AA4FA83F,Bogota,6F2C41C2,Matemáticas,7.6,04:13.3,00:43.9,7317,224363
F186E671,AA4FA83F,Bogota,6F2C41C2,Español,6.6,45:36.0,59:12.3,4376,217844
D55D8690,AA4FA83F,Bogota,09B99CB0,Español,8.6,53:25.4,19:11.3,5114,212476
0C169377,AA4FA83F,Bogota,EF42BB85,Matemáticas,7.6,00:07.4,00:25.0,7087,214670
8881B434,88764ACD,New York,EC79E721,Español,6.6,21:52.1,07:53.1,2744,221113
75072BE6,88764ACD,New York,0473C1B5,Español,7.6,58:29.0,29:05.7,8782,216187
8036DDD2,AA4FA83F,Bogota,09B99CB0,Español,5.8,57:44.0,48:47.2,10037,224094
8B15062F,AA4FA83F,Bogota,09B99CB0,Matemáticas,8.8,15:36.1,07:40.5,4305,218296
A8ACAB38,64724FB2,San Juan,B7EF7B30,Español,4.4,30:32.3,08:09.7,2191,221122
EB864F18,AA4FA83F,Bogota,09B99CB0,Español,8.6,49:51.5,08:54.8,8275,224570
BDD17F5E,AA4FA83F,Bogota,6F2C41C2,Español,8,04:56.0,07:21.0,3657,212107
477E6F7C,88764ACD,New York,F6F43129,Español,6.8,16:24.9,35:19.1,4642,222056
7C21F8A8,AA4FA83F,Bogota,6F2C41C2,Matemáticas,7.2,09:15.5,56:41.1,6256,220671
D55501A8,88764ACD,New York,4F55D542,Español,9.2,17:19.7,27:56.1,4185,221822
D5EBFC4B,88764ACD,New York,61987CF2,Español,4,56:25.7,01:28.3,3753,214744
55B2B6E2,AA4FA83F,Bogota,09B99CB0,Español,9,31:50.5,32:36.5,7184,216404
3F0D3740,AA4FA83F,Bogota,6F2C41C2,Español,8.6,49:57.6,08:52.2,8318,224568
FB173604,88764ACD,New York,0473C1B5,Español,6.2,35:30.2,39:43.3,3839,219907
D3DDA16C,AA4FA83F,Bogota,09B99CB0,Matemáticas,7.2,58:21.5,59:08.1,6622,220773
F8018A22,88764ACD,New York,0473C1B5,Matemáticas,2.8,19:59.7,11:40.4,3079,215318
98A6AD91,AA4FA83F,Bogota,09B99CB0,Español,6.8,44:58.2,28:38.5,2550,212861
0CF7EE09,AA4FA83F,Bogota,09B99CB0,Matemáticas,5.6,26:36.6,39:44.8,5057,225343
A21ADFCE,88764ACD,New York,3FE2CA85,Español,5.8,55:11.1,22:23.7,5206,219050
3A71EA0A,88764ACD,New York,0473C1B5,Español,7.4,21:43.6,50:49.8,5277,222556
33E16155,88764ACD,New York,D5461E0A,Matemáticas,7.6,12:36.9,07:28.1,6756,215092
6C865A85,88764ACD,New York,CAC948EE,Matemáticas,3,41:54.8,01:59.3,4751,217971
09EA2957,AA4FA83F,Bogota,6F2C41C2,Español,6.4,46:22.8,15:58.0,5202,221389
DBF7F6F0,88764ACD,New York,EC79E721,Español,5.8,13:14.3,13:38.5,3571,221315
3EE9DE98,AA4FA83F,Bogota,EF42BB85,Matemáticas,5.4,05:21.5,57:46.6,6670,225878
C7CD49FB,88764ACD,New York,F6F43129,Matemáticas,5.6,58:28.8,29:17.7,5434,216194
EF3C5B4A,88764ACD,New York,4F55D542,Español,6.2,35:59.3,43:18.8,3580,220082
8A6E824A,88764ACD,New York,D5461E0A,Español,7.8,01:46.1,22:04.0,4751,221602
DC361DFC,88764ACD,New York,4F55D542,Español,8.2,12:52.8,21:51.8,4056,219024
A9809691,88764ACD,New York,D5461E0A,Español,8,46:56.6,06:56.3,4712,218250
D52D0C40,DB2EDD66,México,DED7AFF4,Matemáticas,6.2,14:00.0,02:03.0,6266,226064
FD9B5C08,88764ACD,New York,4F55D542,Español,8,19:10.1,05:50.9,4845,224488
B47E1D9E,64724FB2,San Juan,B7EF7B30,Español,6.4,45:31.1,46:37.0,3175,225525
54FDB5C3,DB2EDD66,México,0F418FF0,Español,7.2,14:23.2,42:55.8,4451,222303
528ED9BB,88764ACD,New York,34146755,Matemáticas,4.2,20:01.6,49:00.7,5278,220331
DADF5870,88764ACD,New York,4F55D542,Matemáticas,5.8,25:30.1,17:53.3,6670,215639
C9ACCD84,88764ACD,New York,CAC948EE,Español,8,40:04.3,09:32.3,5122,221182
F66826BC,88764ACD,New York,34146755,Español,3.4,39:03.0,29:24.9,2987,216202
5C10F456,88764ACD,New York,34146755,Matemáticas,7.2,24:30.9,07:11.9,5877,222980
BBBA4C72,9AEE8558,Madrid,3200A78A,Español,5.6,36:43.8,30:25.3,3181,219490
AD012A83,88764ACD,New York,B3CCC0BD,Español,5,59:42.1,20:58.7,4849,218982
D92BD218,88764ACD,New York,EC79E721,Español,6.4,07:09.3,39:28.7,1920,222185
D9BBA690,64724FB2,San Juan,B7EF7B30,Español,3.4,54:32.9,06:58.7,667,226423
3CF9A611,64724FB2,San Juan,231D39D9,Matemáticas,2.4,10:50.8,20:12.2,4619,223347
11ECB251,9AEE8558,Madrid,D1EB0EEE,Español,NULL,49:42.1,NULL,NULL,NULL
53CB605A,88764ACD,New York,3FE2CA85,Español,6.4,56:21.3,14:19.1,4570,221341
75988037,88764ACD,New York,B3CCC0BD,Español,5.4,16:20.1,53:06.7,5760,224180
454B3321,88764ACD,New York,F6F43129,Español,3,05:35.2,45:16.7,1647,223982
6E977D63,64724FB2,San Juan,1066A680,Español,4.4,52:22.3,43:27.1,2171,225442
A6067050,88764ACD,New York,34146755,Matemáticas,5.2,38:04.5,25:50.8,5308,219225
667CB62E,88764ACD,New York,4F55D542,Español,6.8,25:03.0,38:13.2,4175,216689
92C41DE0,88764ACD,New York,89852FAC,Español,5.6,38:26.5,54:22.7,4196,211818
6636056E,88764ACD,New York,7379CE0E,Matemáticas,5.8,01:41.6,48:48.7,2799,211733
FDE6CB25,88764ACD,New York,D5461E0A,Español,7.4,02:44.0,01:40.9,3492,220895
1B150CFB,88764ACD,New York,89852FAC,Matemáticas,3.2,10:29.7,23:28.7,7889,224923
A0C57DA3,88764ACD,New York,EC79E721,Español,5,11:45.5,36:07.7,1448,219735
94A54FAB,88764ACD,New York,EC79E721,Español,6.6,02:45.4,08:26.3,3843,221141
0F240D84,88764ACD,New York,89852FAC,Español,7.8,37:02.8,38:11.8,3633,213352
48F23D47,88764ACD,New York,EC79E721,Matemáticas,5.2,59:11.7,52:32.1,8998,217480
6467C7B2,88764ACD,New York,4F55D542,Español,7.2,20:41.8,41:22.4,4465,219997
9A1519F8,88764ACD,New York,4F55D542,Español,7.6,21:19.0,27:33.3,3907,219322
10E62645,88764ACD,New York,D5461E0A,Español,7.4,47:01.7,41:08.3,3117,216842
7F60C8D3,88764ACD,New York,89852FAC,Matemáticas,7,08:25.7,03:42.3,6852,218066
055623EB,88764ACD,New York,3FE2CA85,Español,6.8,32:58.8,05:35.9,5433,224483
54C5F160,88764ACD,New York,7379CE0E,Español,7.2,07:19.0,25:42.9,3686,216040
8CD47859,9AEE8558,Madrid,3200A78A,Matemáticas,8,17:41.5,39:39.6,4824,219905
F2E3D3B9,88764ACD,New York,F6F43129,Español,3.6,37:33.9,55:02.1,1036,225775
862ED8E9,88764ACD,New York,34146755,Español,6.4,02:00.3,35:37.4,5435,213229
333411CB,88764ACD,New York,D5461E0A,Matemáticas,4.8,51:36.6,57:42.9,3013,220713
FCDC1523,88764ACD,New York,D5461E0A,Español,8.6,00:32.2,26:28.7,5110,212765
6636056E,88764ACD,New York,7379CE0E,Español,5.6,49:54.5,15:45.3,1529,212359
0C5109DA,88764ACD,New York,EC79E721,Matemáticas,4.8,10:51.6,34:29.2,4996,213159
CC9A9A32,88764ACD,New York,3FE2CA85,Matemáticas,7.6,49:28.4,01:58.5,4183,217967
CDBC4934,88764ACD,New York,89852FAC,Matemáticas,3.2,02:47.5,23:31.5,4804,215912
3B3086F8,88764ACD,New York,34146755,Matemáticas,7.8,44:01.3,52:19.8,3248,217467
CFB061A4,64724FB2,San Juan,231D39D9,Español,4.6,22:13.3,41:07.8,1106,225383
7EC8241D,88764ACD,New York,D5461E0A,Matemáticas,6.2,57:26.0,03:01.5,7272,214832
E4F2D24A,9AEE8558,Madrid,87C4CEE5,Español,2.2,11:18.6,13:31.2,124,223151
AB17F838,64724FB2,San Juan,231D39D9,Matemáticas,9,31:21.9,16:10.3,6248,218748
2D676160,88764ACD,New York,CAC948EE,Matemáticas,7.4,37:06.2,23:46.3,6337,212671
D9CA0233,9AEE8558,Madrid,4939B211,Matemáticas,7.4,04:45.1,38:54.1,8457,222165
6709EFBA,88764ACD,New York,D5461E0A,Matemáticas,7.4,28:26.8,35:18.1,3920,225216
9F528ABF,88764ACD,New York,4F55D542,Matemáticas,6.4,16:54.8,02:18.1,6281,217991
13305DBD,88764ACD,New York,F6F43129,Español,5.2,22:01.7,52:36.9,1823,220491
A4624C2A,88764ACD,New York,34146755,Español,6,59:07.2,52:38.7,3193,211788
3BED0509,88764ACD,New York,61987CF2,Matemáticas,2.8,40:34.8,21:04.6,1517,224859
0C5109DA,88764ACD,New York,EC79E721,Español,5.6,10:57.2,15:15.8,3842,218674
4B51DD22,88764ACD,New York,89852FAC,Matemáticas,5,11:13.6,05:41.1,7330,222943
CE8B380E,88764ACD,New York,89852FAC,Matemáticas,2.4,42:40.2,45:53.8,2346,220202
D49A7B02,88764ACD,New York,89852FAC,Matemáticas,2,01:42.1,18:22.1,4291,212454
77434B8D,88764ACD,New York,3FE2CA85,Español,7.2,41:31.5,57:19.8,7977,217738
6E31AEAF,88764ACD,New York,61987CF2,Matemáticas,7.6,15:48.5,32:24.2,6746,225139
0C04AE95,88764ACD,New York,89852FAC,Matemáticas,2.6,56:47.4,05:47.6,948,227973
9CDF0C97,E466890F,Londres,E7B232AC,Español,5.2,03:46.4,38:18.1,5638,213359
AC631389,88764ACD,New York,CAC948EE,Español,6.2,45:06.4,29:22.7,6082,219416
95237124,88764ACD,New York,4F55D542,Matemáticas,8.2,58:05.7,49:40.2,6293,213992
B1492A3B,88764ACD,New York,34146755,Español,4.6,02:02.5,57:17.8,3250,211867
AE0007FE,88764ACD,New York,F6F43129,Matemáticas,2.2,51:15.6,16:50.9,1521,212399
7B4E9B65,88764ACD,New York,EC79E721,Matemáticas,5.6,44:51.3,12:33.7,5228,226174
32EC1D19,88764ACD,New York,61987CF2,Matemáticas,2.6,12:11.9,47:54.7,4498,222460
44245269,88764ACD,New York,B3CCC0BD,Español,4.4,00:50.4,25:01.4,3974,216005
EDF78374,9AEE8558,Madrid,F8AC5346,Matemáticas,2.2,58:38.1,42:13.0,5092,216894
BD383860,A3984879,Calgary,90592C4C,Matemáticas,7.6,30:04.4,05:53.4,2040,218199
A12D071A,88764ACD,New York,F6F43129,Español,8,40:51.3,02:14.0,6846,224398
FE9EC5EE,88764ACD,New York,EC79E721,Español,7.6,08:26.3,22:03.7,4390,223409
1BDB71C8,88764ACD,New York,CAC948EE,Español,2.8,50:00.9,23:42.5,626,219129
44D7938C,88764ACD,New York,EC79E721,Matemáticas,3.8,06:45.4,30:03.2,4969,223594
D9BBA690,64724FB2,San Juan,B7EF7B30,Matemáticas,1.8,29:50.6,52:39.8,1342,226385
0A28DFEC,9AEE8558,Madrid,3200A78A,Español,5.8,39:07.0,45:14.2,3949,225489
4DEC9B85,88764ACD,New York,34146755,Matemáticas,3.2,00:07.8,40:49.3,2121,211625
AEB63F31,88764ACD,New York,34146755,Matemáticas,7.2,30:02.9,32:19.8,7282,225137
92C41DE0,88764ACD,New York,89852FAC,Matemáticas,2.8,15:13.1,38:05.7,3996,222140
5811BE8B,88764ACD,New York,4F55D542,Español,7.8,24:23.1,28:12.8,3625,221829
7971D076,88764ACD,New York,B3CCC0BD,Español,1.8,01:34.3,37:17.1,1029,219797
B3CEC499,88764ACD,New York,4F55D542,Matemáticas,7.4,00:04.0,12:50.4,4168,212257
3A335895,88764ACD,New York,7379CE0E,Matemáticas,6.2,41:02.4,23:23.1,6037,221654
C61A3EA7,DB2EDD66,México,D90CB5BD,Español,5,42:52.0,50:02.0,3990,217317
77D4472A,88764ACD,New York,CAC948EE,Matemáticas,7.6,58:41.1,42:33.5,9723,216915
3B34C2BC,88764ACD,New York,89852FAC,Español,5.2,06:04.5,14:20.1,3435,223175
2F3AB381,88764ACD,New York,34146755,Español,6.8,11:37.7,07:48.6,6612,222994
05129ABD,88764ACD,New York,89852FAC,Matemáticas,4.2,01:33.1,40:16.2,4519,213454
4C42D12B,88764ACD,New York,CAC948EE,Matemáticas,6.6,59:29.0,00:16.2,10416,217896
F43C7A2A,88764ACD,New York,7379CE0E,Matemáticas,4.4,10:30.9,48:16.8,1921,220300
ED550CD8,DB2EDD66,México,C0D0434C,Matemáticas,5.2,15:53.5,41:10.5,8528,223881
45B666BC,64724FB2,San Juan,1066A680,Matemáticas,2.8,55:57.3,52:56.4,1006,222614
23D3A53D,DB2EDD66,México,8533D958,Español,6.8,19:45.8,09:45.9,6209,223055
7449C68F,88764ACD,New York,B3CCC0BD,Español,6.2,07:35.8,18:39.0,4216,212458
AE0007FE,88764ACD,New York,F6F43129,Español,3.6,01:07.1,50:50.1,2961,211764
455A244B,88764ACD,New York,34146755,Español,3.8,14:31.1,53:36.9,1746,214224
BAA92C2B,A3984879,Calgary,72268B78,Matemáticas,6.6,05:08.5,38:37.3,14009,222155
3FDBC588,88764ACD,New York,7379CE0E,Español,4.8,12:18.4,30:04.7,4369,223597
0C222604,88764ACD,New York,61987CF2,Español,5.4,02:30.0,59:44.6,3324,211910
6E977D63,64724FB2,San Juan,1066A680,Matemáticas,3,02:53.2,41:27.5,1843,223887
BDD0377A,64724FB2,San Juan,231D39D9,Español,4.6,33:43.9,03:27.3,2746,220975
4259D0B0,88764ACD,New York,7379CE0E,Español,6.2,30:11.4,15:02.5,2442,221355
D39A9FA7,88764ACD,New York,EC79E721,Español,3.6,00:47.1,37:17.1,2093,225282
95F314AE,9AEE8558,Madrid,87C4CEE5,Matemáticas,3.6,48:45.0,15:45.1,5184,224727
8B3D0AD6,88764ACD,New York,34146755,Matemáticas,3.2,06:50.8,05:25.4,7040,214989
8E47C6E2,9AEE8558,Madrid,3200A78A,Español,5.8,41:53.2,47:01.2,3804,226520
E7E972F4,88764ACD,New York,61987CF2,Español,5.2,22:11.1,15:13.9,3095,221364
CC417304,64724FB2,San Juan,231D39D9,Español,6.4,10:51.6,47:50.7,3447,224062
54FDB5C3,DB2EDD66,México,0F418FF0,Matemáticas,8.2,08:42.9,08:12.4,5998,218318
3F3C2CEE,64724FB2,San Juan,1066A680,Matemáticas,4.4,19:29.4,57:24.9,5713,224277
0F240D84,88764ACD,New York,89852FAC,Matemáticas,3.4,39:22.6,08:47.0,4783,218345
2EA546C0,88764ACD,New York,34146755,Matemáticas,3,07:06.8,29:46.0,1322,212907
C11BA912,88764ACD,New York,4F55D542,Español,6.8,42:00.9,55:17.2,4168,224230
055623EB,88764ACD,New York,3FE2CA85,Matemáticas,4.2,06:16.3,51:31.4,2382,225666
E9EE61E1,88764ACD,New York,61987CF2,Matemáticas,2.4,17:53.5,01:52.1,2596,211952
8E259086,DB2EDD66,México,8533D958,Español,5,25:11.8,20:28.1,6314,224839
350582CD,DB2EDD66,México,4507D794,Español,8.2,07:21.3,18:35.1,4260,224791
C50A289D,88764ACD,New York,4F55D542,Español,4.8,37:13.1,58:16.8,1996,217800
B6A3D607,88764ACD,New York,89852FAC,Español,7,15:44.7,23:36.9,3985,219123
D50698BF,88764ACD,New York,34146755,Matemáticas,5.8,02:35.7,53:09.0,6584,214186
3FDBC588,88764ACD,New York,7379CE0E,Matemáticas,6.8,30:57.9,49:00.2,3998,225586
B54CB0DF,9AEE8558,Madrid,47709EC0,Español,2.4,47:02.1,02:05.8,891,224395
96310C76,88764ACD,New York,7379CE0E,Español,6,15:15.8,46:13.7,1849,224019
02A05793,88764ACD,New York,EC79E721,Matemáticas,5.4,02:00.5,51:36.7,6515,224153
267FDD73,9AEE8558,Madrid,B7CE51CC,Español,6.4,29:37.8,22:23.7,3107,219049
B5635CDB,64724FB2,San Juan,1066A680,Español,5.2,12:33.3,08:31.7,6532,218332
70AF6D47,88764ACD,New York,D5461E0A,Matemáticas,8.2,55:20.8,54:24.6,5567,214271
8609A8BA,88764ACD,New York,CAC948EE,Español,6.2,42:21.9,37:05.3,3266,225277
034AEA41,88764ACD,New York,CAC948EE,Matemáticas,6.2,11:52.2,56:15.1,6208,217690
1B150CFB,88764ACD,New York,89852FAC,Español,4.2,39:15.2,09:20.5,5333,221171
13249F06,88764ACD,New York,B3CCC0BD,Español,7,19:13.8,11:33.2,2717,221248
B32F4584,88764ACD,New York,7379CE0E,Español,8,10:40.9,04:56.9,6814,214954
F09E87E4,88764ACD,New York,61987CF2,Español,7.6,12:02.1,36:40.5,4657,219768
6011382F,88764ACD,New York,89852FAC,Matemáticas,3.4,51:46.9,51:09.6,3519,225654
87B73025,DB2EDD66,México,8D20A692,Matemáticas,2.4,30:41.2,26:44.0,3242,216083
5.44E+71,88764ACD,New York,61987CF2,Español,6.6,57:21.7,34:40.1,4272,216515
28C0E0BC,88764ACD,New York,4F55D542,Español,7,30:16.3,11:39.7,2365,218473
3186FBD6,9AEE8558,Madrid,47709EC0,Español,3,45:55.4,03:09.5,1022,224425
457C9264,88764ACD,New York,D5461E0A,Español,7,38:56.3,49:37.0,4209,220367
1358D3A8,88764ACD,New York,3FE2CA85,Español,6.4,32:47.4,11:01.6,5829,224630
6C4440C0,9AEE8558,Madrid,4939B211,Español,3.2,38:42.6,00:27.8,1243,226020
4FAEB7C7,64724FB2,San Juan,1066A680,Español,2,46:22.9,02:47.2,530,226081
4A122723,9AEE8558,Madrid,D1EB0EEE,Español,5.6,30:49.9,54:18.9,1158,214263
84DDE992,DB2EDD66,México,8D20A692,Matemáticas,3.2,35:55.0,34:29.2,3494,213158
F6B3ECC4,88764ACD,New York,CAC948EE,Español,2.4,03:11.7,46:48.9,2335,225531
B740F0F8,88764ACD,New York,4F55D542,Español,7.6,41:45.4,56:00.3,4395,222689
3B34C2BC,88764ACD,New York,89852FAC,Matemáticas,3.4,41:00.2,04:24.8,4900,221008
9B30CBF0,88764ACD,New York,F6F43129,Español,2.6,27:04.8,46:43.8,1165,217156
87B73025,DB2EDD66,México,8D20A692,Español,6.4,38:05.9,26:05.7,3047,216056
0BB335ED,88764ACD,New York,3FE2CA85,Español,7,36:20.4,27:14.5,3001,221800
926F79BD,64724FB2,San Juan,B7EF7B30,Matemáticas,1.4,43:03.6,13:12.8,1766,215402
27DD7223,9AEE8558,Madrid,87C4CEE5,Español,2.4,37:16.4,44:53.2,351,223974
EB976DDB,64724FB2,San Juan,B7EF7B30,Matemáticas,3.6,33:36.6,38:08.2,5964,223785
9ECE2569,DB2EDD66,México,4507D794,Español,9.2,08:55.7,02:57.1,2927,224420
5479F11D,88764ACD,New York,CAC948EE,Matemáticas,3.4,50:49.5,05:32.1,4433,218173
13D2CE02,88764ACD,New York,D5461E0A,Matemáticas,8,51:04.3,00:19.7,4127,211918
A26C102C,88764ACD,New York,B3CCC0BD,Español,7.8,41:21.5,57:49.5,7684,217773
754D6331,88764ACD,New York,EC79E721,Matemáticas,3.6,53:51.4,17:35.6,1405,224761
C9CBB485,88764ACD,New York,4F55D542,Matemáticas,7.8,19:08.9,24:07.1,3653,212686
E5778DC4,88764ACD,New York,EC79E721,Español,1.4,54:27.4,04:25.4,575,214916
2CCD1F43,88764ACD,New York,3FE2CA85,Matemáticas,7,04:29.4,53:05.2,2115,224178
D5220BBB,88764ACD,New York,B3CCC0BD,Español,6.6,51:01.5,47:46.6,3211,222455
8F43D741,88764ACD,New York,34146755,Matemáticas,7.2,04:42.4,20:35.5,4484,212532
2CEF5732,88764ACD,New York,EC79E721,Español,5.6,22:57.7,54:13.9,1855,225747
D6F2BC1F,DB2EDD66,México,D90CB5BD,Matemáticas,4.2,12:38.4,54:01.7,2452,217562
B740F0F8,88764ACD,New York,4F55D542,Matemáticas,9.2,54:35.4,41:12.1,5217,219986
CDBC4934,88764ACD,New York,89852FAC,Español,5.2,25:26.7,26:39.4,3634,219271
D3066BFE,88764ACD,New York,B3CCC0BD,Matemáticas,2.8,39:27.4,54:38.4,4449,217588
69C45EA7,64724FB2,San Juan,B7EF7B30,Matemáticas,2.6,49:15.0,05:43.4,2326,222945
79C0C87A,DB2EDD66,México,4507D794,Español,2.4,27:52.0,20:47.9,3006,224848
E01C63F7,88764ACD,New York,4F55D542,Español,6.2,37:44.1,29:31.9,3050,212898
6F1CB8C5,9AEE8558,Madrid,87C4CEE5,Español,3.4,56:25.3,59:27.7,172,228780
C9ACCD84,88764ACD,New York,CAC948EE,Matemáticas,7.6,46:59.2,38:43.0,6583,216716
299ADE9C,DB2EDD66,México,0F418FF0,Matemáticas,6,02:22.9,39:04.6,5397,222170
FCF60C99,88764ACD,New York,7379CE0E,Matemáticas,8.4,06:55.5,13:33.0,3324,224681
7ECBAE91,88764ACD,New York,34146755,Español,5.2,31:15.2,02:18.4,1845,217992
39006865,9AEE8558,Madrid,194E56E8,Español,NULL,14:44.3,NULL,NULL,NULL
689B84DA,88764ACD,New York,61987CF2,Matemáticas,8.2,13:18.4,24:42.4,4373,221698
92FDEA8A,88764ACD,New York,EC79E721,Matemáticas,6.2,45:42.3,37:46.5,3028,213332
337D77CA,88764ACD,New York,89852FAC,Matemáticas,7.8,04:28.9,53:54.1,10099,217556
3C7D502B,88764ACD,New York,B3CCC0BD,Matemáticas,2.8,47:28.1,30:47.2,2526,216293
5811BE8B,88764ACD,New York,4F55D542,Matemáticas,7.4,35:00.2,23:59.6,9473,219138
C34D5F76,88764ACD,New York,B3CCC0BD,Matemáticas,2.8,36:38.9,29:31.9,517,226304
FF45D000,88764ACD,New York,61987CF2,Español,3.4,09:29.8,24:44.5,894,221700
